,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[110.0, 115.0]","[11.7297, 17.0023]","[12.3099, 14.7278]","[11.3001, 14.57]","[11.0561, 14.6928]","[10.7426, 15.6568]","[9.1928, 17.9407]","[9.6308, 17.9168]","[11.5907, 16.2471]","[12.2665, 16.1739]","[10.1025, 19.298]","[12.3486, 17.8054]","[13.1479, 16.8371]"
"[115.0, 120.0]","[12.0175, 16.6874]","[12.4108, 14.6613]","[11.4057, 14.5227]","[11.2739, 14.5268]","[10.7599, 15.6506]","[9.4537, 17.6078]","[9.7864, 17.5724]","[11.5975, 15.9376]","[12.286, 15.7906]","[10.1662, 18.892]","[12.195, 17.7097]","[13.1937, 16.6624]"
"[120.0, 125.0]","[12.1998, 16.491]","[12.4889, 14.7072]","[11.435, 14.559]","[11.2757, 14.4757]","[10.8312, 15.4997]","[9.6288, 17.4014]","[9.8633, 17.4539]","[11.6373, 15.68]","[12.1005, 15.4768]","[10.9003, 17.4724]","[11.9493, 17.3385]","[13.0741, 16.4563]"
"[125.0, 130.0]","[12.3673, 16.2052]","[12.6426, 14.5936]","[11.5993, 14.5093]","[11.2612, 14.5679]","[10.9297, 15.3868]","[9.7814, 17.1654]","[9.9915, 17.222]","[11.6999, 15.5017]","[12.0468, 15.3605]","[10.8954, 17.218]","[11.8455, 17.1287]","[13.0572, 16.2086]"
"[130.0, 135.0]","[12.3865, 16.0257]","[12.53, 14.6532]","[11.7058, 14.4137]","[11.3153, 14.5189]","[11.0089, 15.2594]","[9.8918, 16.9506]","[10.0335, 17.0412]","[11.721, 15.3171]","[12.0636, 15.142]","[10.9172, 16.9431]","[11.725, 16.9668]","[12.9182, 16.0956]"
"[135.0, 140.0]","[12.5062, 15.7567]","[12.5009, 14.6816]","[11.6965, 14.4999]","[11.3582, 14.5309]","[11.0611, 15.184]","[9.9959, 16.7547]","[10.1692, 16.7805]","[11.7195, 15.1674]","[12.0896, 14.9081]","[10.9211, 16.6515]","[11.6002, 16.7595]","[12.8708, 15.8589]"
"[140.0, 145.0]","[12.4855, 15.5928]","[12.6029, 14.5369]","[11.8074, 14.4418]","[11.3859, 14.5543]","[11.1238, 15.095]","[10.0228, 16.6159]","[10.2326, 16.5601]","[11.7066, 15.0093]","[12.0804, 14.7202]","[10.8342, 16.4851]","[11.5698, 16.4861]","[12.7794, 15.6624]"
"[145.0, 150.0]","[12.4018, 15.4364]","[12.3883, 14.6217]","[11.8473, 14.3722]","[11.4846, 14.4672]","[11.1182, 15.0892]","[10.0283, 16.5443]","[10.285, 16.3912]","[11.7051, 14.857]","[12.0444, 14.5613]","[10.7999, 16.2689]","[11.3809, 16.3748]","[12.6183, 15.5191]"
"[150.0, 155.0]","[12.3001, 15.2906]","[12.2521, 14.6428]","[11.8738, 14.3327]","[11.501, 14.4408]","[11.2704, 14.8443]","[10.1281, 16.2619]","[10.2757, 16.1861]","[11.6708, 14.6971]","[11.9362, 14.4863]","[10.7383, 16.1048]","[11.2896, 16.1702]","[12.3963, 15.4221]"
"[155.0, 160.0]","[12.2015, 15.1039]","[12.1875, 14.5209]","[11.9048, 14.2098]","[11.4515, 14.4382]","[11.2947, 14.7457]","[10.0925, 16.1739]","[10.2525, 16.0478]","[11.6007, 14.5859]","[11.805, 14.4107]","[10.6883, 15.8985]","[11.1785, 15.9682]","[12.3957, 15.0897]"
"[160.0, 165.0]","[12.0666, 14.9725]","[11.9899, 14.5375]","[11.8436, 14.1842]","[11.4373, 14.4065]","[11.321, 14.6415]","[10.0551, 16.0655]","[10.2594, 15.8463]","[11.5413, 14.4428]","[11.6793, 14.3409]","[10.6556, 15.7183]","[11.1101, 15.7782]","[12.2842, 14.9097]"
"[165.0, 170.0]","[11.9072, 14.8085]","[11.7886, 14.4984]","[11.8715, 14.0272]","[11.3789, 14.4147]","[11.2846, 14.6337]","[9.7378, 16.2815]","[10.2215, 15.7095]","[11.4416, 14.3169]","[11.5518, 14.2162]","[10.5501, 15.5455]","[10.9441, 15.6281]","[12.1542, 14.6957]"
"[170.0, 175.0]","[11.6965, 14.666]","[11.679, 14.3369]","[11.7683, 13.97]","[11.2968, 14.3923]","[11.3946, 14.3846]","[9.9329, 15.865]","[10.1473, 15.5084]","[11.3133, 14.1792]","[11.353, 14.1856]","[10.4421, 15.4243]","[10.8151, 15.471]","[11.9652, 14.5335]"
"[175.0, 180.0]","[11.5228, 14.5016]","[11.5718, 14.1789]","[11.6728, 13.8992]","[11.1761, 14.4102]","[11.3564, 14.3139]","[9.7487, 15.8833]","[10.0775, 15.3543]","[11.1566, 14.086]","[11.1182, 14.1665]","[10.338, 15.2586]","[10.6555, 15.3201]","[11.8106, 14.3399]"
"[180.0, 185.0]","[11.3785, 14.3213]","[11.4368, 14.075]","[11.5699, 13.8456]","[10.8784, 14.576]","[11.3661, 14.1352]","[9.6082, 15.8007]","[9.9919, 15.1918]","[10.9821, 14.0212]","[10.8867, 14.1641]","[10.174, 15.1573]","[10.458, 15.1948]","[11.6264, 14.1677]"
"[185.0, 190.0]","[11.1827, 14.2105]","[11.2158, 14.0112]","[11.407, 13.7811]","[10.7961, 14.475]","[11.3625, 13.9493]","[9.5671, 15.6065]","[9.8952, 15.0141]","[10.8174, 13.9143]","[10.7017, 14.1124]","[10.1201, 14.9984]","[10.2608, 15.1608]","[11.4205, 14.0957]"
"[190.0, 195.0]","[10.9806, 14.0595]","[11.1439, 13.8134]","[11.2481, 13.7639]","[10.4133, 14.7234]","[11.2979, 13.8531]","[9.383, 15.5737]","[9.6876, 14.9711]","[10.6345, 13.8494]","[10.4151, 14.1583]","[10.004, 14.8465]","[10.1294, 14.9644]","[11.2332, 13.9107]"
"[195.0, 200.0]","[10.837, 13.9181]","[10.9779, 13.7156]","[10.9694, 13.8204]","[10.5161, 14.4383]","[11.1804, 13.7944]","[9.3584, 15.3822]","[9.5413, 14.8372]","[10.4499, 13.7039]","[10.0743, 14.1573]","[9.8388, 14.6886]","[9.9277, 14.8656]","[11.0375, 13.8159]"
