,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[56.0, 57.0]","[10.9519, 16.9723]","[10.5106, 14.6288]","[8.9123, 14.9692]","[9.4008, 15.1941]","[8.2018, 18.49]","[6.5141, 22.5929]","[4.9718, 26.1143]","[8.2562, 24.239]","[7.9958, 25.4645]","[8.0021, 25.8278]","[12.4406, 20.6681]","[12.8774, 18.1088]"
"[57.0, 58.0]","[11.3037, 16.7334]","[10.6451, 14.4059]","[8.9379, 14.7658]","[9.4542, 15.0402]","[8.3354, 18.3656]","[6.695, 22.3889]","[5.8196, 25.047]","[8.5382, 23.5435]","[8.7273, 24.3245]","[7.6171, 26.038]","[12.5943, 20.6252]","[12.6259, 18.5879]"
"[58.0, 59.0]","[9.8922, 18.3507]","[9.4456, 15.7165]","[9.1697, 14.5862]","[8.1785, 16.3516]","[8.4156, 18.2658]","[6.6001, 22.3078]","[5.0066, 25.4771]","[8.3532, 23.2296]","[8.3404, 24.2957]","[8.0596, 25.4308]","[14.256, 19.0648]","[10.8957, 20.5517]"
"[59.0, 60.0]","[8.9911, 19.3663]","[8.7773, 16.3868]","[8.1159, 15.5823]","[7.1491, 17.3875]","[8.5798, 18.2384]","[6.8472, 22.2638]","[5.8677, 24.7489]","[8.5528, 23.0155]","[8.6414, 23.89]","[8.1098, 25.3222]","[14.1487, 19.2435]","[11.1359, 20.4662]"
"[60.0, 61.0]","[8.9629, 19.4636]","[9.0422, 16.2845]","[8.6631, 15.1172]","[6.4037, 18.0491]","[8.6286, 18.0071]","[6.9645, 22.0002]","[5.9257, 24.6391]","[8.607, 22.9286]","[8.3613, 24.0351]","[7.777, 25.3903]","[13.4644, 19.6492]","[10.3636, 21.1065]"
"[61.0, 62.0]","[8.9856, 19.4521]","[9.1747, 16.1884]","[8.0784, 15.7541]","[7.0575, 17.4475]","[8.8062, 17.8403]","[6.8422, 22.0392]","[5.8569, 24.5048]","[8.9202, 22.3242]","[9.0417, 23.0535]","[7.6756, 25.2594]","[12.6054, 20.3798]","[10.5476, 20.8826]"
"[62.0, 63.0]","[8.6556, 19.9855]","[9.4146, 16.2857]","[8.7744, 15.337]","[7.0994, 17.487]","[8.6048, 17.9488]","[7.0737, 21.6812]","[6.4279, 23.8867]","[8.7116, 22.5475]","[8.8655, 23.2006]","[7.5677, 25.2378]","[12.7287, 20.1059]","[10.7058, 20.7093]"
"[63.0, 64.0]","[8.584, 19.8205]","[8.4514, 17.0561]","[9.0063, 15.0707]","[7.4748, 17.2469]","[8.9165, 17.8137]","[7.0863, 21.715]","[6.5178, 23.637]","[8.7552, 22.2112]","[8.9142, 22.8677]","[7.5327, 25.0753]","[12.5814, 20.1035]","[11.3619, 19.8667]"
"[64.0, 65.0]","[8.6118, 19.6882]","[8.2946, 17.1183]","[8.7115, 15.3132]","[7.4167, 17.2855]","[8.9217, 17.774]","[7.2809, 21.4266]","[6.6061, 23.3977]","[8.69, 22.1155]","[8.8093, 22.8518]","[7.6412, 24.8951]","[12.2089, 20.4194]","[11.5532, 19.5959]"
"[65.0, 66.0]","[8.6166, 19.8306]","[8.4328, 17.3052]","[9.0948, 15.2204]","[7.1212, 17.6879]","[9.0789, 17.5844]","[7.1274, 21.5804]","[7.1061, 23.0395]","[9.1843, 21.8313]","[9.1252, 22.6328]","[7.8465, 24.5764]","[12.2549, 20.1529]","[11.6131, 19.4306]"
