,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[850.0, 900.0]","[34.277, 34.3536]","[34.2748, 34.3568]","[34.282, 34.3503]","[34.2825, 34.3499]","[34.282, 34.3487]","[34.2772, 34.3499]","[34.2587, 34.364]","[34.2795, 34.3403]","[34.2788, 34.341]","[34.2806, 34.3419]","[34.2818, 34.3443]","[34.2796, 34.3494]"
"[900.0, 950.0]","[34.2977, 34.3719]","[34.2954, 34.3749]","[34.3016, 34.369]","[34.3012, 34.3689]","[34.3004, 34.368]","[34.2978, 34.3673]","[34.2778, 34.3833]","[34.2996, 34.3586]","[34.2977, 34.3604]","[34.3004, 34.3603]","[34.301, 34.3634]","[34.2998, 34.3679]"
"[950.0, 1000.0]","[34.3162, 34.3893]","[34.3149, 34.3913]","[34.319, 34.387]","[34.3181, 34.387]","[34.3173, 34.386]","[34.3163, 34.3839]","[34.2972, 34.3995]","[34.3185, 34.3755]","[34.3161, 34.3778]","[34.3184, 34.3778]","[34.318, 34.382]","[34.3169, 34.3866]"
"[1000.0, 1050.0]","[34.3343, 34.4052]","[34.3324, 34.4075]","[34.3355, 34.4038]","[34.3337, 34.4044]","[34.3324, 34.4039]","[34.3321, 34.4013]","[34.315, 34.4149]","[34.3352, 34.392]","[34.3344, 34.3926]","[34.335, 34.3945]","[34.335, 34.3986]","[34.3358, 34.4016]"
"[1050.0, 1100.0]","[34.3509, 34.4202]","[34.3491, 34.4221]","[34.3498, 34.4207]","[34.3503, 34.4193]","[34.3489, 34.4193]","[34.3476, 34.4179]","[34.3304, 34.4314]","[34.3509, 34.4078]","[34.351, 34.4072]","[34.3512, 34.4095]","[34.3517, 34.4134]","[34.3524, 34.4166]"
"[1100.0, 1150.0]","[34.366, 34.4344]","[34.3636, 34.4368]","[34.3602, 34.4394]","[34.3657, 34.4333]","[34.3645, 34.4332]","[34.3635, 34.4318]","[34.3445, 34.447]","[34.366, 34.4223]","[34.3658, 34.4219]","[34.3666, 34.4238]","[34.3674, 34.4274]","[34.3681, 34.4306]"
"[1150.0, 1200.0]","[34.3801, 34.448]","[34.3774, 34.4507]","[34.3815, 34.4461]","[34.3793, 34.4477]","[34.3787, 34.4468]","[34.3769, 34.4458]","[34.3588, 34.4601]","[34.3809, 34.4353]","[34.3806, 34.4354]","[34.3821, 34.4367]","[34.3819, 34.4411]","[34.3826, 34.4438]"
"[1200.0, 1250.0]","[34.3904, 34.4639]","[34.3907, 34.4635]","[34.3943, 34.4594]","[34.393, 34.46]","[34.3925, 34.4593]","[34.3903, 34.4588]","[34.3724, 34.4733]","[34.3946, 34.4483]","[34.3945, 34.4483]","[34.3962, 34.4493]","[34.3954, 34.4542]","[34.3963, 34.4565]"
"[1250.0, 1300.0]","[34.4067, 34.4725]","[34.404, 34.4749]","[34.4069, 34.4713]","[34.4055, 34.472]","[34.4056, 34.4709]","[34.4026, 34.4714]","[34.3859, 34.4849]","[34.4068, 34.4615]","[34.4082, 34.4599]","[34.4097, 34.4611]","[34.4083, 34.4665]","[34.4095, 34.4685]"
"[1300.0, 1350.0]","[34.4192, 34.4839]","[34.4167, 34.4858]","[34.4193, 34.4822]","[34.4178, 34.4831]","[34.4181, 34.4819]","[34.4148, 34.483]","[34.3983, 34.4962]","[34.4197, 34.4722]","[34.4208, 34.471]","[34.4219, 34.4728]","[34.4211, 34.4778]","[34.422, 34.4801]"
"[1350.0, 1400.0]","[34.4312, 34.4944]","[34.4287, 34.496]","[34.4305, 34.4931]","[34.4295, 34.4934]","[34.4298, 34.4923]","[34.4263, 34.4937]","[34.4092, 34.5078]","[34.4317, 34.4829]","[34.4327, 34.4819]","[34.4333, 34.4843]","[34.4328, 34.489]","[34.4336, 34.4912]"
"[1400.0, 1450.0]","[34.4429, 34.5044]","[34.44, 34.5062]","[34.441, 34.5039]","[34.4401, 34.5041]","[34.4408, 34.5025]","[34.4377, 34.5036]","[34.4193, 34.5189]","[34.4424, 34.4935]","[34.444, 34.4923]","[34.4443, 34.4952]","[34.4441, 34.4997]","[34.4449, 34.5019]"
"[1450.0, 1500.0]","[34.4527, 34.5155]","[34.4503, 34.5166]","[34.4511, 34.5143]","[34.4508, 34.5139]","[34.4506, 34.5133]","[34.4428, 34.5189]","[34.429, 34.5296]","[34.453, 34.5033]","[34.4544, 34.5025]","[34.4552, 34.5052]","[34.4549, 34.51]","[34.4556, 34.5123]"
"[1500.0, 1550.0]","[34.4636, 34.5247]","[34.4601, 34.5268]","[34.461, 34.5245]","[34.4607, 34.5241]","[34.4608, 34.523]","[34.4586, 34.523]","[34.4384, 34.5399]","[34.4639, 34.512]","[34.4651, 34.5115]","[34.4655, 34.5147]","[34.4655, 34.5194]","[34.466, 34.5219]"
"[1550.0, 1600.0]","[34.4734, 34.5339]","[34.4703, 34.5357]","[34.4704, 34.5342]","[34.4705, 34.5334]","[34.4702, 34.5327]","[34.4687, 34.5317]","[34.4474, 34.5496]","[34.4737, 34.521]","[34.4744, 34.5211]","[34.4754, 34.524]","[34.4756, 34.5284]","[34.4762, 34.5309]"
"[1600.0, 1650.0]","[34.483, 34.5428]","[34.48, 34.5445]","[34.4797, 34.5437]","[34.4794, 34.5432]","[34.4793, 34.542]","[34.4784, 34.5402]","[34.4562, 34.5589]","[34.4836, 34.5293]","[34.4831, 34.5309]","[34.485, 34.533]","[34.4852, 34.5375]","[34.4856, 34.54]"
"[1650.0, 1700.0]","[34.4923, 34.5512]","[34.4896, 34.5528]","[34.4889, 34.5524]","[34.4872, 34.5531]","[34.4886, 34.5501]","[34.4875, 34.5483]","[34.4642, 34.5682]","[34.4925, 34.538]","[34.493, 34.5389]","[34.4941, 34.5418]","[34.4943, 34.5462]","[34.4941, 34.5492]"
"[1700.0, 1750.0]","[34.5011, 34.5598]","[34.4988, 34.5607]","[34.4962, 34.5619]","[34.4957, 34.5612]","[34.4965, 34.5587]","[34.4965, 34.556]","[34.4721, 34.577]","[34.5014, 34.5459]","[34.5018, 34.5467]","[34.503, 34.5497]","[34.5031, 34.5544]","[34.5026, 34.5579]"
"[1750.0, 1800.0]","[34.5096, 34.5675]","[34.5075, 34.5682]","[34.5044, 34.5697]","[34.5035, 34.5694]","[34.5047, 34.5666]","[34.5047, 34.5636]","[34.4791, 34.5858]","[34.509, 34.554]","[34.5094, 34.5549]","[34.5113, 34.5574]","[34.5118, 34.562]","[34.5109, 34.5659]"
"[1800.0, 1850.0]","[34.5174, 34.5753]","[34.5163, 34.575]","[34.5132, 34.5765]","[34.5109, 34.5776]","[34.5128, 34.574]","[34.5124, 34.5713]","[34.4853, 34.5949]","[34.5099, 34.5682]","[34.5164, 34.5631]","[34.5195, 34.5644]","[34.52, 34.5692]","[34.5187, 34.5737]"
