,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[62.0, 63.0]","[31.9582, 34.6716]","[31.8968, 34.8084]","[32.5016, 34.3135]","[32.3484, 34.032]","[31.5857, 33.8933]","[30.9666, 33.8981]","[30.8483, 34.4038]","[31.198, 35.3775]","[31.5824, 36.3859]","[31.5399, 36.9673]","[31.7735, 36.2363]","[32.1197, 35.0016]"
"[63.0, 64.0]","[31.9523, 34.5671]","[31.8956, 34.7758]","[32.5518, 34.381]","[32.3094, 34.0544]","[31.2608, 33.6375]","[30.2863, 33.2946]","[29.9974, 33.6373]","[30.4959, 34.7675]","[31.2378, 36.141]","[31.5046, 37.0395]","[31.8048, 36.4241]","[32.0581, 35.1113]"
"[64.0, 65.0]","[32.0036, 34.7071]","[31.9496, 34.8951]","[32.518, 34.4173]","[32.306, 34.0947]","[31.5373, 33.8591]","[30.9534, 33.8083]","[30.9182, 34.3062]","[31.3634, 35.2845]","[31.8134, 36.2674]","[31.7972, 36.7843]","[31.8192, 36.209]","[31.9932, 35.1461]"
"[65.0, 66.0]","[32.0076, 34.7845]","[31.829, 35.1501]","[32.5775, 34.4743]","[32.2605, 34.1525]","[31.5063, 33.8026]","[30.9941, 33.6947]","[31.0958, 34.2006]","[31.6924, 35.2015]","[32.2433, 36.1566]","[32.2578, 36.5754]","[32.1069, 36.0459]","[31.9096, 35.2846]"
"[66.0, 67.0]","[31.8089, 35.1836]","[31.88, 35.2733]","[32.4837, 34.6223]","[32.2206, 34.2168]","[31.5321, 33.9756]","[31.141, 34.0318]","[31.3049, 34.643]","[31.8296, 35.615]","[32.2111, 36.4438]","[32.0744, 36.7544]","[32.3946, 35.7064]","[31.8641, 35.409]"
"[67.0, 68.0]","[31.9985, 34.8877]","[31.9779, 35.1263]","[32.4323, 34.808]","[32.2309, 34.3732]","[31.3989, 33.9819]","[30.7713, 33.7949]","[30.7842, 34.2485]","[31.3678, 35.2728]","[31.9726, 36.3182]","[32.0505, 36.8368]","[32.1216, 36.1632]","[31.9909, 35.3221]"
"[68.0, 69.0]","[31.9876, 34.5368]","[32.012, 34.8311]","[32.5651, 34.5658]","[32.1294, 34.3663]","[31.2216, 33.8501]","[30.4996, 33.5195]","[30.5118, 33.9233]","[31.2207, 35.0237]","[31.9943, 36.1889]","[32.1655, 36.7516]","[32.0491, 36.1641]","[31.9386, 35.1005]"
"[69.0, 70.0]","[31.806, 34.0069]","[31.8672, 34.4955]","[32.9218, 34.6433]","[31.8581, 34.3755]","[29.4774, 31.7689]","[26.6301, 28.6955]","[25.5413, 27.3807]","[27.2725, 28.8859]","[30.6971, 32.0844]","[33.4956, 34.6568]","[34.0236, 35.3299]","[32.8218, 34.6269]"
"[70.0, 71.0]","[31.6605, 34.6757]","[32.1073, 33.9064]","[32.7774, 34.3827]","[32.0682, 34.493]","[29.8226, 32.3498]","[26.6209, 29.2504]","[24.7607, 27.4926]","[25.8295, 28.6637]","[29.1762, 32.1127]","[32.4369, 35.4758]","[34.4727, 35.9115]","[33.258, 35.4851]"
"[71.0, 72.0]","[6.016, 6.7685]","[20.6919, 21.4444]","[32.7772, 33.7033]","[32.6665, 33.2454]","[20.0794, 20.8319]","[5.5676, 6.3201]","[-0.3763, 0.3762]","[3.6763, 4.4287]","[9.7843, 10.5368]","[9.6202, 10.3726]","[3.392, 4.1445]","[-0.3763, 0.3762]"
